bus_id,route_id,route_short_name,route_long_name,stop_id,stop_name,stop_lat,stop_lon,departure_time,arrival_time,segment_distance_km,speed_kmh,traffic_level,source,destination,stop_sequence
BUS0091,19,R_RS_R,RED_Shaheed Sthal (New Bus Adda) to Rithala,3,Mansrover park,28.675352,77.301178,2025-09-12 18:55:09,2025-09-12 18:54:49,1.094597024061598,29.18925397497594,Low,Shaheed Sthal (New Bus Adda),Rithala,4
BUS0271,19,R_RS_R,RED_Shaheed Sthal (New Bus Adda) to Rithala,20,Rohini West,28.715008,77.115746,2025-09-12 19:02:59,2025-09-12 19:02:39,1.251369960739687,30.0328790577525,Low,Shaheed Sthal (New Bus Adda),Rithala,5
BUS0288,19,R_RS_R,RED_Shaheed Sthal (New Bus Adda) to Rithala,4,Shahdara,28.673531,77.28727,2025-09-12 19:32:39,2025-09-12 19:32:19,1.371862532418809,32.92470077805142,Low,Shaheed Sthal (New Bus Adda),Rithala,6
BUS0040,19,R_RS_R,RED_Shaheed Sthal (New Bus Adda) to Rithala,231,Raj Bagh,28.677122,77.346466,2025-09-12 19:34:43,2025-09-12 19:34:23,1.27884910303332,32.8846912208568,Low,Shaheed Sthal (New Bus Adda),Rithala,7
BUS0163,19,R_RS_R,RED_Shaheed Sthal (New Bus Adda) to Rithala,5,Welcome,28.671986,77.277931,2025-09-12 20:45:09,2025-09-12 20:44:49,0.9271641676801278,22.25194002432307,Medium,Shaheed Sthal (New Bus Adda),Rithala,8
BUS0105,19,R_RS_R,RED_Shaheed Sthal (New Bus Adda) to Rithala,6,Seelam Pur,28.670324,77.267311,2025-09-12 22:33:58,2025-09-12 22:33:38,1.052451216654584,26.12982331004483,Low,Shaheed Sthal (New Bus Adda),Rithala,9
BUS0218,19,R_RS_R,RED_Shaheed Sthal (New Bus Adda) to Rithala,230,Major Mohit Sharma Rajender Nagar,28.678095,77.359528,2025-09-12 22:47:35,2025-09-12 22:47:15,1.110546350893449,28.15469621983392,Low,Shaheed Sthal (New Bus Adda),Rithala,10
BUS0256,19,R_RS_R,RED_Shaheed Sthal (New Bus Adda) to Rithala,12,Shastri Nagar,28.670135,77.181679,2025-09-12 23:14:59,2025-09-12 23:14:39,1.5323258781521,31.52213235055748,Low,Shaheed Sthal (New Bus Adda),Rithala,11
BUS0163,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,43,Guru Tegh Bahadur Nagar,28.698195,77.206985,2025-09-12 06:25:50,2025-09-12 06:25:30,1.388798904836787,34.71997262091967,Low,Samaypur Badli,Huda City Centre,1
BUS0038,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,56,Dilli Haat - INA,28.575195,77.209473,2025-09-12 06:53:49,2025-09-12 06:53:29,1.374414698357997,33.4317088789783,Low,Samaypur Badli,Huda City Centre,2
BUS0281,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,8,Kashmere Gate,28.667879,77.228012,2025-09-12 06:58:25,2025-09-12 06:58:05,1.051340003609831,25.23216008663595,Low,Samaypur Badli,Huda City Centre,3
BUS0168,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,69,MG Road,28.47967,77.080444,2025-09-12 07:36:32,2025-09-12 07:36:12,1.240886024520888,30.38904549847073,Low,Samaypur Badli,Huda City Centre,4
BUS0172,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,51,Patel Chowk,28.622967,77.212288,2025-09-12 07:39:41,2025-09-12 07:39:21,1.313252496366804,30.90005873804245,Low,Samaypur Badli,Huda City Centre,5
BUS0264,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,59,Hauz Khas,28.543346,77.206673,2025-09-12 07:41:34,2025-09-12 07:41:14,1.835630928276949,35.9145181619403,Low,Samaypur Badli,Huda City Centre,6
BUS0205,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,60,Malviya Nagar,28.52817,77.205612,2025-09-12 08:47:44,2025-09-12 08:47:24,1.690674168397489,32.72272583995139,Low,Samaypur Badli,Huda City Centre,7
BUS0063,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,55,Jorbagh,28.587234,77.212662,2025-09-12 08:51:45,2025-09-12 08:51:25,1.194725514056582,29.06089088245741,Low,Samaypur Badli,Huda City Centre,8
BUS0064,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,56,Dilli Haat - INA,28.575195,77.209473,2025-09-12 08:59:09,2025-09-12 08:58:49,1.374414698357997,33.4317088789783,Low,Samaypur Badli,Huda City Centre,9
BUS0230,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,50,Rajiv Chowk,28.632896,77.219574,2025-09-12 08:59:56,2025-09-12 08:59:36,1.149685800481841,24.34628753961545,Medium,Samaypur Badli,Huda City Centre,10
BUS0038,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,57,AIIMS,28.568199,77.207947,2025-09-12 09:21:06,2025-09-12 09:20:46,0.7920642776724007,21.43933383173415,Medium,Samaypur Badli,Huda City Centre,11
BUS0097,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,45,Vidhan Sabha,28.687845,77.221626,2025-09-12 09:24:30,2025-09-12 09:24:10,1.182704915504931,28.01143220932732,Low,Samaypur Badli,Huda City Centre,12
BUS0180,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,45,Vidhan Sabha,28.687845,77.221626,2025-09-12 10:03:58,2025-09-12 10:03:38,1.182704915504931,28.01143220932732,Low,Samaypur Badli,Huda City Centre,13
BUS0275,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,68,Sikanderpur,28.481352,77.092995,2025-09-12 10:47:41,2025-09-12 10:47:21,0.9051029561030774,25.86008446008793,Low,Samaypur Badli,Huda City Centre,14
BUS0237,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,38,Haiderpur Badli Mor,28.718657,77.149956,2025-09-12 10:55:43,2025-09-12 10:55:23,2.77499378156871,50.96927353901712,Low,Samaypur Badli,Huda City Centre,15
BUS0297,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,53,Udyog Bhawan,28.611525,77.210052,2025-09-12 11:14:46,2025-09-12 11:14:26,0.4292304179934683,13.79669200693291,Medium,Samaypur Badli,Huda City Centre,16
BUS0230,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,42,Model Town,28.702833,77.193764,2025-09-12 11:20:38,2025-09-12 11:20:18,1.443385872105144,33.96202052012104,Low,Samaypur Badli,Huda City Centre,17
BUS0146,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,68,Sikanderpur,28.481352,77.092995,2025-09-12 11:37:01,2025-09-12 11:36:41,0.9051029561030774,25.86008446008793,Low,Samaypur Badli,Huda City Centre,18
BUS0282,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,67,Gurudronacharya,28.482075,77.102219,2025-09-12 11:49:43,2025-09-12 11:49:23,2.315790484323193,38.59650807205323,Low,Samaypur Badli,Huda City Centre,19
BUS0263,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,64,Sultanpur,28.499214,77.161362,2025-09-12 11:54:54,2025-09-12 11:54:34,1.553341052684289,32.70191689861661,Low,Samaypur Badli,Huda City Centre,20
BUS0217,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,47,Chandni Chowk,28.656443,77.229218,2025-09-12 12:04:53,2025-09-12 12:04:33,1.277057765585568,29.47056382120541,Low,Samaypur Badli,Huda City Centre,21
BUS0045,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,54,Lok Kalyan Marg,28.597519,77.209122,2025-09-12 12:11:33,2025-09-12 12:11:13,1.560040213217055,37.19301170583709,Low,Samaypur Badli,Huda City Centre,22
BUS0242,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,68,Sikanderpur,28.481352,77.092995,2025-09-12 13:10:45,2025-09-12 13:10:25,0.9051029561030774,25.86008446008793,Low,Samaypur Badli,Huda City Centre,23
BUS0282,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,51,Patel Chowk,28.622967,77.212288,2025-09-12 13:13:09,2025-09-12 13:12:49,1.313252496366804,30.90005873804245,Low,Samaypur Badli,Huda City Centre,24
BUS0164,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,56,Dilli Haat - INA,28.575195,77.209473,2025-09-12 13:24:37,2025-09-12 13:24:17,1.374414698357997,33.4317088789783,Low,Samaypur Badli,Huda City Centre,25
BUS0097,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,59,Hauz Khas,28.543346,77.206673,2025-09-12 13:37:58,2025-09-12 13:37:38,1.835630928276949,35.9145181619403,Low,Samaypur Badli,Huda City Centre,26
BUS0213,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,51,Patel Chowk,28.622967,77.212288,2025-09-12 14:10:29,2025-09-12 14:10:09,1.313252496366804,30.90005873804245,Low,Samaypur Badli,Huda City Centre,27
BUS0113,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,62,Qutab Minar,28.512714,77.185791,2025-09-12 14:16:21,2025-09-12 14:16:01,1.5933924255427,30.19059332607221,Low,Samaypur Badli,Huda City Centre,28
BUS0253,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,39,Jahangirpuri,28.72818,77.16124,2025-09-12 15:38:33,2025-09-12 15:38:13,1.527093334889302,37.65435620274992,Low,Samaypur Badli,Huda City Centre,29
BUS0129,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,48,Chawri Bazar,28.649635,77.22628,2025-09-12 16:20:37,2025-09-12 16:20:17,0.8094810101946446,19.17191866250474,Medium,Samaypur Badli,Huda City Centre,30
BUS0194,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,56,Dilli Haat - INA,28.575195,77.209473,2025-09-12 16:28:05,2025-09-12 16:27:45,1.374414698357997,33.4317088789783,Low,Samaypur Badli,Huda City Centre,31
BUS0186,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,56,Dilli Haat - INA,28.575195,77.209473,2025-09-12 16:45:17,2025-09-12 16:44:57,1.374414698357997,33.4317088789783,Low,Samaypur Badli,Huda City Centre,32
BUS0030,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,71,Huda City Centre,28.459118,77.072586,2025-09-12 17:04:20,2025-09-12 17:04:00,1.447670036911103,37.22580094914264,Low,Samaypur Badli,Huda City Centre,33
BUS0205,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,68,Sikanderpur,28.481352,77.092995,2025-09-12 17:25:33,2025-09-12 17:25:13,0.9051029561030774,25.86008446008793,Low,Samaypur Badli,Huda City Centre,34
BUS0160,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,51,Patel Chowk,28.622967,77.212288,2025-09-12 17:31:09,2025-09-12 17:30:49,1.313252496366804,30.90005873804245,Low,Samaypur Badli,Huda City Centre,35
BUS0280,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,8,Kashmere Gate,28.667879,77.228012,2025-09-12 17:34:57,2025-09-12 17:34:37,1.051340003609831,25.23216008663595,Low,Samaypur Badli,Huda City Centre,36
BUS0289,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,58,Green Park,28.559853,77.206902,2025-09-12 17:41:26,2025-09-12 17:41:06,0.9336274879336182,24.0075639754359,Medium,Samaypur Badli,Huda City Centre,37
BUS0061,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,51,Patel Chowk,28.622967,77.212288,2025-09-12 18:07:17,2025-09-12 18:06:57,1.313252496366804,30.90005873804245,Low,Samaypur Badli,Huda City Centre,38
BUS0207,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,54,Lok Kalyan Marg,28.597519,77.209122,2025-09-12 18:23:41,2025-09-12 18:23:21,1.560040213217055,37.19301170583709,Low,Samaypur Badli,Huda City Centre,39
BUS0009,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,36,Samaypur Badli,28.742872,77.146545,2025-09-12 18:35:48,2025-09-12 18:35:28,1.467227455787526,30.19059332607221,Low,Samaypur Badli,Huda City Centre,40
BUS0062,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,59,Hauz Khas,28.543346,77.206673,2025-09-12 18:51:02,2025-09-12 18:50:42,1.835630928276949,35.9145181619403,Low,Samaypur Badli,Huda City Centre,41
BUS0082,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,67,Gurudronacharya,28.482075,77.102219,2025-09-12 19:35:35,2025-09-12 19:35:15,2.315790484323193,38.59650807205323,Low,Samaypur Badli,Huda City Centre,42
BUS0251,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,54,Lok Kalyan Marg,28.597519,77.209122,2025-09-12 19:37:41,2025-09-12 19:37:21,1.560040213217055,37.19301170583709,Low,Samaypur Badli,Huda City Centre,43
BUS0268,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,38,Haiderpur Badli Mor,28.718657,77.149956,2025-09-12 20:35:03,2025-09-12 20:34:43,2.77499378156871,50.96927353901712,Low,Samaypur Badli,Huda City Centre,44
BUS0236,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,49,New Delhi,28.642944,77.222351,2025-09-12 21:14:18,2025-09-12 21:13:58,0.8369861479207539,24.10520106011771,Medium,Samaypur Badli,Huda City Centre,45
BUS0017,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,37,Rohini Sector 18-19,28.740192,77.135574,2025-09-12 21:23:31,2025-09-12 21:23:11,1.110359575547775,26.47214882100656,Low,Samaypur Badli,Huda City Centre,46
BUS0269,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,69,MG Road,28.47967,77.080444,2025-09-12 21:23:44,2025-09-12 21:23:24,1.240886024520888,30.38904549847073,Low,Samaypur Badli,Huda City Centre,47
BUS0117,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,56,Dilli Haat - INA,28.575195,77.209473,2025-09-12 21:41:01,2025-09-12 21:40:41,1.374414698357997,33.4317088789783,Low,Samaypur Badli,Huda City Centre,48
BUS0173,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,66,Arjan Garh,28.48082,77.12587,2025-09-12 22:09:51,2025-09-12 22:09:31,2.689651150455557,45.24646795158881,Low,Samaypur Badli,Huda City Centre,49
BUS0076,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,45,Vidhan Sabha,28.687845,77.221626,2025-09-12 22:29:58,2025-09-12 22:29:38,1.182704915504931,28.01143220932732,Low,Samaypur Badli,Huda City Centre,50
BUS0237,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,71,Huda City Centre,28.459118,77.072586,2025-09-12 23:17:56,2025-09-12 23:17:36,1.447670036911103,37.22580094914264,Low,Samaypur Badli,Huda City Centre,51
BUS0146,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,65,Ghitorni,28.49383,77.149071,2025-09-12 23:18:25,2025-09-12 23:18:05,1.342046930077402,32.86645543046699,Low,Samaypur Badli,Huda City Centre,52
BUS0036,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,56,Dilli Haat - INA,28.575195,77.209473,2025-09-12 23:33:17,2025-09-12 23:32:57,1.374414698357997,33.4317088789783,Low,Samaypur Badli,Huda City Centre,53
BUS0114,20,Y_HS_R,YELLOW_Samaypur Badli to Huda City Centre,44,Vishwavidyalaya,28.694765,77.212418,2025-09-12 23:36:14,2025-09-12 23:35:54,0.6529022245277109,17.28270594338058,Medium,Samaypur Badli,Huda City Centre,54
BUS0131,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,57,AIIMS,28.568199,77.207947,2025-09-12 06:34:00,2025-09-12 06:33:40,0.7920642776724007,21.43933383173415,Medium,Vishwavidyalaya,Qutab Minar,1
BUS0119,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,49,New Delhi,28.642944,77.222351,2025-09-12 07:26:03,2025-09-12 07:25:43,0.8369861479207539,24.10520106011771,Medium,Vishwavidyalaya,Qutab Minar,2
BUS0134,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,48,Chawri Bazar,28.649635,77.22628,2025-09-12 07:32:20,2025-09-12 07:32:00,0.8094810101946446,19.17191866250474,Medium,Vishwavidyalaya,Qutab Minar,3
BUS0172,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,56,Dilli Haat - INA,28.575195,77.209473,2025-09-12 07:34:32,2025-09-12 07:34:12,1.374414698357997,33.4317088789783,Low,Vishwavidyalaya,Qutab Minar,4
BUS0005,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,49,New Delhi,28.642944,77.222351,2025-09-12 07:38:36,2025-09-12 07:38:16,0.8369861479207539,24.10520106011771,Medium,Vishwavidyalaya,Qutab Minar,5
BUS0196,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,55,Jorbagh,28.587234,77.212662,2025-09-12 08:01:21,2025-09-12 08:01:01,1.194725514056582,29.06089088245741,Low,Vishwavidyalaya,Qutab Minar,6
BUS0006,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,53,Udyog Bhawan,28.611525,77.210052,2025-09-12 08:17:17,2025-09-12 08:16:57,0.4292304179934683,13.79669200693291,Medium,Vishwavidyalaya,Qutab Minar,7
BUS0162,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,55,Jorbagh,28.587234,77.212662,2025-09-12 08:22:16,2025-09-12 08:21:56,1.194725514056582,29.06089088245741,Low,Vishwavidyalaya,Qutab Minar,8
BUS0102,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,45,Vidhan Sabha,28.687845,77.221626,2025-09-12 08:23:55,2025-09-12 08:23:35,1.182704915504931,28.01143220932732,Low,Vishwavidyalaya,Qutab Minar,9
BUS0030,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,47,Chandni Chowk,28.656443,77.229218,2025-09-12 09:30:34,2025-09-12 09:30:14,1.277057765585568,29.47056382120541,Low,Vishwavidyalaya,Qutab Minar,10
BUS0296,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,47,Chandni Chowk,28.656443,77.229218,2025-09-12 10:34:42,2025-09-12 10:34:22,1.277057765585568,29.47056382120541,Low,Vishwavidyalaya,Qutab Minar,11
BUS0075,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,51,Patel Chowk,28.622967,77.212288,2025-09-12 11:48:50,2025-09-12 11:48:30,1.313252496366804,30.90005873804245,Low,Vishwavidyalaya,Qutab Minar,12
BUS0196,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,56,Dilli Haat - INA,28.575195,77.209473,2025-09-12 11:50:26,2025-09-12 11:50:06,1.374414698357997,33.4317088789783,Low,Vishwavidyalaya,Qutab Minar,13
BUS0184,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,57,AIIMS,28.568199,77.207947,2025-09-12 11:52:39,2025-09-12 11:52:19,0.7920642776724007,21.43933383173415,Medium,Vishwavidyalaya,Qutab Minar,14
BUS0194,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,44,Vishwavidyalaya,28.694765,77.212418,2025-09-12 12:24:18,2025-09-12 12:23:58,1.115393269614512,28.01143220932732,Low,Vishwavidyalaya,Qutab Minar,15
BUS0250,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,8,Kashmere Gate,28.667879,77.228012,2025-09-12 14:03:43,2025-09-12 14:03:23,1.051340003609831,25.23216008663595,Low,Vishwavidyalaya,Qutab Minar,16
BUS0105,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,45,Vidhan Sabha,28.687845,77.221626,2025-09-12 14:15:36,2025-09-12 14:15:16,1.182704915504931,28.01143220932732,Low,Vishwavidyalaya,Qutab Minar,17
BUS0101,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,48,Chawri Bazar,28.649635,77.22628,2025-09-12 14:17:13,2025-09-12 14:16:53,0.8094810101946446,19.17191866250474,Medium,Vishwavidyalaya,Qutab Minar,18
BUS0295,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,48,Chawri Bazar,28.649635,77.22628,2025-09-12 14:33:57,2025-09-12 14:33:37,0.8094810101946446,19.17191866250474,Medium,Vishwavidyalaya,Qutab Minar,19
BUS0022,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,44,Vishwavidyalaya,28.694765,77.212418,2025-09-12 15:07:27,2025-09-12 15:07:07,0.9537287736434564,28.01143220932732,Low,Vishwavidyalaya,Qutab Minar,20
BUS0106,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,45,Vidhan Sabha,28.687845,77.221626,2025-09-12 15:14:10,2025-09-12 15:13:50,1.182704915504931,28.01143220932732,Low,Vishwavidyalaya,Qutab Minar,21
BUS0205,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,62,Qutab Minar,28.512714,77.185791,2025-09-12 16:08:47,2025-09-12 16:08:27,1.5933924255427,30.19059332607221,Low,Vishwavidyalaya,Qutab Minar,22
BUS0014,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,48,Chawri Bazar,28.649635,77.22628,2025-09-12 16:10:10,2025-09-12 16:09:50,0.8094810101946446,19.17191866250474,Medium,Vishwavidyalaya,Qutab Minar,23
BUS0300,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,48,Chawri Bazar,28.649635,77.22628,2025-09-12 17:17:51,2025-09-12 17:17:31,0.8094810101946446,19.17191866250474,Medium,Vishwavidyalaya,Qutab Minar,24
BUS0109,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,59,Hauz Khas,28.543346,77.206673,2025-09-12 17:31:06,2025-09-12 17:30:46,1.835630928276949,35.9145181619403,Low,Vishwavidyalaya,Qutab Minar,25
BUS0168,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,44,Vishwavidyalaya,28.694765,77.212418,2025-09-12 19:08:40,2025-09-12 19:08:20,1.3363085380988515,28.01143220932732,Low,Vishwavidyalaya,Qutab Minar,26
BUS0089,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,62,Qutab Minar,28.512714,77.185791,2025-09-12 19:32:47,2025-09-12 19:32:27,1.5933924255427,30.19059332607221,Low,Vishwavidyalaya,Qutab Minar,27
BUS0160,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,48,Chawri Bazar,28.649635,77.22628,2025-09-12 19:50:47,2025-09-12 19:50:27,0.8094810101946446,19.17191866250474,Medium,Vishwavidyalaya,Qutab Minar,28
BUS0284,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,44,Vishwavidyalaya,28.694765,77.212418,2025-09-12 20:52:16,2025-09-12 20:51:56,1.1057004231393754,28.01143220932732,Low,Vishwavidyalaya,Qutab Minar,29
BUS0140,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,60,Malviya Nagar,28.52817,77.205612,2025-09-12 21:39:22,2025-09-12 21:39:02,1.690674168397489,32.72272583995139,Low,Vishwavidyalaya,Qutab Minar,30
BUS0002,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,55,Jorbagh,28.587234,77.212662,2025-09-12 21:39:29,2025-09-12 21:39:09,1.194725514056582,29.06089088245741,Low,Vishwavidyalaya,Qutab Minar,31
BUS0085,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,45,Vidhan Sabha,28.687845,77.221626,2025-09-12 21:59:03,2025-09-12 21:58:43,1.182704915504931,28.01143220932732,Low,Vishwavidyalaya,Qutab Minar,32
BUS0131,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,52,Central Secretariat,28.614973,77.212029,2025-09-12 22:52:07,2025-09-12 22:51:47,0.8892516765546106,24.81632585733797,Medium,Vishwavidyalaya,Qutab Minar,33
BUS0072,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,8,Kashmere Gate,28.667879,77.228012,2025-09-12 22:58:17,2025-09-12 22:57:57,1.051340003609831,25.23216008663595,Low,Vishwavidyalaya,Qutab Minar,34
BUS0263,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,50,Rajiv Chowk,28.632896,77.219574,2025-09-12 22:59:58,2025-09-12 22:59:38,1.149685800481841,24.34628753961545,Medium,Vishwavidyalaya,Qutab Minar,35
BUS0080,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,48,Chawri Bazar,28.649635,77.22628,2025-09-12 23:20:09,2025-09-12 23:19:49,0.8094810101946446,19.17191866250474,Medium,Vishwavidyalaya,Qutab Minar,36
BUS0105,21,Y_QV_R,YELLOW_Vishwavidyalaya to Qutab Minar,56,Dilli Haat - INA,28.575195,77.209473,2025-09-12 23:30:43,2025-09-12 23:30:23,1.374414698357997,33.4317088789783,Low,Vishwavidyalaya,Qutab Minar,37
BUS0021,22,Y_HQ_R,YELLOW_Qutab Minar  to Huda City Centre,62,Qutab Minar,28.512714,77.185791,2025-09-12 05:50:12,2025-09-12 05:49:52,1.7912483368701204,32.70191689861661,Low,Qutab Minar,Huda City Centre,1
BUS0168,22,Y_HQ_R,YELLOW_Qutab Minar  to Huda City Centre,62,Qutab Minar,28.512714,77.185791,2025-09-12 08:16:52,2025-09-12 08:16:32,1.266552285823267,32.70191689861661,Low,Qutab Minar,Huda City Centre,2
BUS0100,22,Y_HQ_R,YELLOW_Qutab Minar  to Huda City Centre,64,Sultanpur,28.499214,77.161362,2025-09-12 10:35:33,2025-09-12 10:35:13,1.553341052684289,32.70191689861661,Low,Qutab Minar,Huda City Centre,3
BUS0171,22,Y_HQ_R,YELLOW_Qutab Minar  to Huda City Centre,66,Arjan Garh,28.48082,77.12587,2025-09-12 11:55:34,2025-09-12 11:55:14,2.689651150455557,45.24646795158881,Low,Qutab Minar,Huda City Centre,4
BUS0021,22,Y_HQ_R,YELLOW_Qutab Minar  to Huda City Centre,63,Chhattarpur,28.506584,77.174866,2025-09-12 12:01:30,2025-09-12 12:01:10,1.266552285823267,28.85815334787192,Low,Qutab Minar,Huda City Centre,5
BUS0013,22,Y_HQ_R,YELLOW_Qutab Minar  to Huda City Centre,71,Huda City Centre,28.459118,77.072586,2025-09-12 13:06:59,2025-09-12 13:06:39,1.447670036911103,37.22580094914264,Low,Qutab Minar,Huda City Centre,6
BUS0178,22,Y_HQ_R,YELLOW_Qutab Minar  to Huda City Centre,68,Sikanderpur,28.481352,77.092995,2025-09-12 14:16:56,2025-09-12 14:16:36,0.9051029561030774,25.86008446008793,Low,Qutab Minar,Huda City Centre,7
BUS0012,22,Y_HQ_R,YELLOW_Qutab Minar  to Huda City Centre,62,Qutab Minar,28.512714,77.185791,2025-09-12 14:39:52,2025-09-12 14:39:32,1.409946669253778,32.70191689861661,Low,Qutab Minar,Huda City Centre,8
BUS0053,22,Y_HQ_R,YELLOW_Qutab Minar  to Huda City Centre,65,Ghitorni,28.49383,77.149071,2025-09-12 15:48:00,2025-09-12 15:47:40,1.342046930077402,32.86645543046699,Low,Qutab Minar,Huda City Centre,9
BUS0001,22,Y_HQ_R,YELLOW_Qutab Minar  to Huda City Centre,71,Huda City Centre,28.459118,77.072586,2025-09-12 16:47:43,2025-09-12 16:47:23,1.447670036911103,37.22580094914264,Low,Qutab Minar,Huda City Centre,10
BUS0070,22,Y_HQ_R,YELLOW_Qutab Minar  to Huda City Centre,69,MG Road,28.47967,77.080444,2025-09-12 17:08:31,2025-09-12 17:08:11,1.240886024520888,30.38904549847073,Low,Qutab Minar,Huda City Centre,11
